StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-05T12:00+00:00Z,2022-01-05T13:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12688
2022-01-05T13:00+00:00Z,2022-01-05T14:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12722
2022-01-05T14:00+00:00Z,2022-01-05T15:00+00:00Z,10YIT-GRTN-----B,MAW,B04,13390
2022-01-05T15:00+00:00Z,2022-01-05T16:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14310
2022-01-05T16:00+00:00Z,2022-01-05T17:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14710
2022-01-05T17:00+00:00Z,2022-01-05T18:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14426
2022-01-05T18:00+00:00Z,2022-01-05T19:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14409
2022-01-05T19:00+00:00Z,2022-01-05T20:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12353
2022-01-05T20:00+00:00Z,2022-01-05T21:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11602
2022-01-05T21:00+00:00Z,2022-01-05T22:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11672
2022-01-05T22:00+00:00Z,2022-01-05T23:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9854
2022-01-05T23:00+00:00Z,2022-01-06T00:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8983
2022-01-06T00:00+00:00Z,2022-01-06T01:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7595
2022-01-06T01:00+00:00Z,2022-01-06T02:00+00:00Z,10YIT-GRTN-----B,MAW,B04,6796
2022-01-06T02:00+00:00Z,2022-01-06T03:00+00:00Z,10YIT-GRTN-----B,MAW,B04,6549
2022-01-06T03:00+00:00Z,2022-01-06T04:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9017
2022-01-06T04:00+00:00Z,2022-01-06T05:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9016
2022-01-06T05:00+00:00Z,2022-01-06T06:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11518
2022-01-06T06:00+00:00Z,2022-01-06T07:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12641
2022-01-06T07:00+00:00Z,2022-01-06T08:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12560
2022-01-06T08:00+00:00Z,2022-01-06T09:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12526
2022-01-06T09:00+00:00Z,2022-01-06T10:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12558
2022-01-06T10:00+00:00Z,2022-01-06T11:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12782
2022-01-06T11:00+00:00Z,2022-01-06T12:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12009
2022-01-06T12:00+00:00Z,2022-01-06T13:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12505
2022-01-06T13:00+00:00Z,2022-01-06T14:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14496
2022-01-06T14:00+00:00Z,2022-01-06T15:00+00:00Z,10YIT-GRTN-----B,MAW,B04,16316
2022-01-06T15:00+00:00Z,2022-01-06T16:00+00:00Z,10YIT-GRTN-----B,MAW,B04,16415
2022-01-06T16:00+00:00Z,2022-01-06T17:00+00:00Z,10YIT-GRTN-----B,MAW,B04,15908
2022-01-06T17:00+00:00Z,2022-01-06T18:00+00:00Z,10YIT-GRTN-----B,MAW,B04,15966
2022-01-06T18:00+00:00Z,2022-01-06T19:00+00:00Z,10YIT-GRTN-----B,MAW,B04,16255
2022-01-06T19:00+00:00Z,2022-01-06T20:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14764
2022-01-06T20:00+00:00Z,2022-01-06T21:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12465
2022-01-06T21:00+00:00Z,2022-01-06T22:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11310
2022-01-06T22:00+00:00Z,2022-01-06T23:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9195
2022-01-06T23:00+00:00Z,2022-01-07T00:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8257
2022-01-07T00:00+00:00Z,2022-01-07T01:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7767
2022-01-07T01:00+00:00Z,2022-01-07T02:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7386
2022-01-07T02:00+00:00Z,2022-01-07T03:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7045
2022-01-07T03:00+00:00Z,2022-01-07T04:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7440
2022-01-07T04:00+00:00Z,2022-01-07T05:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9285
2022-01-07T05:00+00:00Z,2022-01-07T06:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12514
2022-01-07T06:00+00:00Z,2022-01-07T07:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12936
2022-01-07T07:00+00:00Z,2022-01-07T08:00+00:00Z,10YIT-GRTN-----B,MAW,B04,13240
2022-01-07T08:00+00:00Z,2022-01-07T09:00+00:00Z,10YIT-GRTN-----B,MAW,B04,13037
2022-01-07T09:00+00:00Z,2022-01-07T10:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12802
2022-01-07T10:00+00:00Z,2022-01-07T11:00+00:00Z,10YIT-GRTN-----B,MAW,B04,13210
2022-01-07T11:00+00:00Z,2022-01-07T12:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12077
2022-01-07T12:00+00:00Z,2022-01-07T13:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12850
2022-01-07T13:00+00:00Z,2022-01-07T14:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14089
2022-01-07T14:00+00:00Z,2022-01-07T15:00+00:00Z,10YIT-GRTN-----B,MAW,B04,16084
2022-01-07T15:00+00:00Z,2022-01-07T16:00+00:00Z,10YIT-GRTN-----B,MAW,B04,16279
2022-01-07T16:00+00:00Z,2022-01-07T17:00+00:00Z,10YIT-GRTN-----B,MAW,B04,16049
2022-01-07T17:00+00:00Z,2022-01-07T18:00+00:00Z,10YIT-GRTN-----B,MAW,B04,15860
2022-01-07T18:00+00:00Z,2022-01-07T19:00+00:00Z,10YIT-GRTN-----B,MAW,B04,15624
2022-01-07T19:00+00:00Z,2022-01-07T20:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14639
2022-01-07T20:00+00:00Z,2022-01-07T21:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12698
2022-01-07T21:00+00:00Z,2022-01-07T22:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11248
2022-01-07T22:00+00:00Z,2022-01-07T23:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8554
2022-01-07T23:00+00:00Z,2022-01-08T00:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8150
2022-01-08T00:00+00:00Z,2022-01-08T01:00+00:00Z,10YIT-GRTN-----B,MAW,B04,6997
2022-01-08T01:00+00:00Z,2022-01-08T02:00+00:00Z,10YIT-GRTN-----B,MAW,B04,6712
2022-01-08T02:00+00:00Z,2022-01-08T03:00+00:00Z,10YIT-GRTN-----B,MAW,B04,6770
2022-01-08T03:00+00:00Z,2022-01-08T04:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7221
2022-01-08T04:00+00:00Z,2022-01-08T05:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8229
2022-01-08T05:00+00:00Z,2022-01-08T06:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9911
2022-01-08T06:00+00:00Z,2022-01-08T07:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10327
2022-01-08T07:00+00:00Z,2022-01-08T08:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10732
2022-01-08T08:00+00:00Z,2022-01-08T09:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10643
2022-01-08T09:00+00:00Z,2022-01-08T10:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10398
2022-01-08T10:00+00:00Z,2022-01-08T11:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10687
2022-01-08T11:00+00:00Z,2022-01-08T12:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9900
2022-01-08T12:00+00:00Z,2022-01-08T13:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10003
2022-01-08T13:00+00:00Z,2022-01-08T14:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11653
