StartTime,EndTime,quantity_B01,quantity_B09,quantity_B10,quantity_B11,quantity_B12,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-11-23 04:00:00,2022-11-23 05:00:00,725,624,529,2169,209,1,24.0,5800,10081.0,31661
2022-11-23 05:00:00,2022-11-23 06:00:00,736,622,205,3050,719,286,24.0,5160,10802.0,36864
2022-11-23 06:00:00,2022-11-23 07:00:00,730,622,575,4067,876,1936,18.0,4665,13489.0,40438
2022-11-23 07:00:00,2022-11-23 08:00:00,731,619,443,4306,853,4667,17.0,4401,16037.0,41354
2022-11-23 08:00:00,2022-11-23 09:00:00,727,617,28,3674,587,5915,10.0,4572,16130.0,40055
2022-11-23 09:00:00,2022-11-23 10:00:00,727,619,2,3320,448,6594,6.0,4417,16133.0,39181
2022-11-23 10:00:00,2022-11-23 11:00:00,722,620,2,2839,318,6812,4.0,4102,15419.0,37126
2022-11-23 11:00:00,2022-11-23 12:00:00,720,622,108,2428,335,6090,11.0,3940,14254.0,37089
2022-11-23 12:00:00,2022-11-23 13:00:00,721,621,162,2592,441,3844,8.0,3719,12108.0,37904
2022-11-23 13:00:00,2022-11-23 14:00:00,720,620,162,3376,581,1283,4.0,3514,10260.0,38657
2022-11-23 14:00:00,2022-11-23 15:00:00,722,620,297,3817,801,108,1.0,3229,9595.0,40058
2022-11-23 15:00:00,2022-11-23 16:00:00,735,618,1303,4628,1171,1,1.0,2849,11306.0,41715
2022-11-23 16:00:00,2022-11-23 17:00:00,724,617,1095,4901,891,1,0.0,2378,10607.0,41022
2022-11-23 17:00:00,2022-11-23 18:00:00,748,618,1308,4892,723,1,0.0,2037,10327.0,40525
2022-11-23 18:00:00,2022-11-23 19:00:00,754,618,1079,3834,673,1,0.0,1733,8692.0,38453
2022-11-23 19:00:00,2022-11-23 20:00:00,752,617,413,2785,636,1,0.0,1628,6832.0,35538
2022-11-23 20:00:00,2022-11-23 21:00:00,752,617,399,2244,385,1,0.0,1634,6032.0,32050
2022-11-23 21:00:00,2022-11-23 22:00:00,750,617,161,1967,352,1,1.0,1605,5454.0,29080
2022-11-23 22:00:00,2022-11-23 23:00:00,733,617,57,1830,248,1,1.0,1712,5199.0,26627
2022-11-23 23:00:00,2022-11-24 00:00:00,731,617,263,1766,215,1,1.0,1793,5387.0,25412
2022-11-24 00:00:00,2022-11-24 01:00:00,732,618,523,1759,233,1,2.0,2009,5877.0,24599
2022-11-24 01:00:00,2022-11-24 02:00:00,734,617,714,1812,207,1,2.0,2106,6193.0,24351
2022-11-24 02:00:00,2022-11-24 03:00:00,746,617,632,1747,199,1,2.0,1938,5882.0,24629
2022-11-24 03:00:00,2022-11-24 04:00:00,749,617,468,1764,229,1,1.0,2130,5959.0,26373
2022-11-24 04:00:00,2022-11-24 05:00:00,748,617,34,2120,352,1,1.0,2070,5943.0,31457
2022-11-24 05:00:00,2022-11-24 06:00:00,755,617,29,3381,679,336,1.0,1879,7677.0,36691
2022-11-24 06:00:00,2022-11-24 07:00:00,755,619,1013,4291,687,2276,1.0,1778,11420.0,39934
2022-11-24 07:00:00,2022-11-24 08:00:00,730,617,521,3483,538,5049,0.0,1660,12598.0,40530
2022-11-24 08:00:00,2022-11-24 09:00:00,734,615,162,2682,451,6776,0.0,1525,12945.0,39662
2022-11-24 09:00:00,2022-11-24 10:00:00,735,617,162,2457,402,7350,2.0,1548,13273.0,38784
2022-11-24 10:00:00,2022-11-24 11:00:00,730,616,162,2265,353,7249,6.0,1694,13075.0,36754
2022-11-24 11:00:00,2022-11-24 12:00:00,727,615,425,2239,352,6094,9.0,1685,12146.0,36573
2022-11-24 12:00:00,2022-11-24 13:00:00,727,616,197,2330,518,4408,8.0,1692,10496.0,37824
2022-11-24 13:00:00,2022-11-24 14:00:00,730,617,326,3494,1109,1894,4.0,1671,9845.0,38841
2022-11-24 14:00:00,2022-11-24 15:00:00,731,617,1062,4249,1285,221,4.0,1485,9654.0,40176
2022-11-24 15:00:00,2022-11-24 16:00:00,709,618,1777,4549,1195,0,1.0,1231,10080.0,41610
2022-11-24 16:00:00,2022-11-24 17:00:00,717,619,1180,4725,720,0,1.0,1202,9164.0,40910
2022-11-24 17:00:00,2022-11-24 18:00:00,718,617,671,4574,747,0,0.0,1106,8433.0,40529
2022-11-24 18:00:00,2022-11-24 19:00:00,720,617,529,3393,590,1,2.0,1038,6890.0,38371
2022-11-24 19:00:00,2022-11-24 20:00:00,719,618,245,2414,494,0,1.0,1097,5588.0,35595
2022-11-24 20:00:00,2022-11-24 21:00:00,720,618,157,1916,349,1,2.0,1144,4907.0,32289
2022-11-24 21:00:00,2022-11-24 22:00:00,712,617,125,1834,330,0,1.0,1030,4649.0,29403
2022-11-24 22:00:00,2022-11-24 23:00:00,729,617,40,1626,284,1,2.0,890,4189.0,26995
2022-11-24 23:00:00,2022-11-25 00:00:00,723,617,437,1582,282,0,3.0,812,4456.0,25672
2022-11-25 00:00:00,2022-11-25 01:00:00,730,617,54,1496,175,0,5.0,726,3803.0,24866
2022-11-25 01:00:00,2022-11-25 02:00:00,737,618,55,1524,173,1,5.0,629,3742.0,24536
2022-11-25 02:00:00,2022-11-25 03:00:00,737,618,230,1448,175,1,1.0,546,3756.0,24939
2022-11-25 03:00:00,2022-11-25 04:00:00,737,618,27,1618,225,1,1.0,477,3704.0,26563
2022-11-25 04:00:00,2022-11-25 05:00:00,739,618,1,1976,332,1,1.0,415,4083.0,31548
2022-11-25 05:00:00,2022-11-25 06:00:00,736,618,10,2516,547,249,0.0,317,4993.0,36490
2022-11-25 06:00:00,2022-11-25 07:00:00,741,619,358,3941,829,1449,1.0,257,8195.0,39894
2022-11-25 07:00:00,2022-11-25 08:00:00,732,619,447,3662,756,3301,0.0,272,9789.0,40606
2022-11-25 08:00:00,2022-11-25 09:00:00,717,619,255,2764,542,4715,0.0,344,9956.0,39741
2022-11-25 09:00:00,2022-11-25 10:00:00,718,616,292,2343,499,5147,0.0,380,9995.0,38743
2022-11-25 10:00:00,2022-11-25 11:00:00,717,618,281,2171,412,4814,1.0,539,9553.0,36843
2022-11-25 11:00:00,2022-11-25 12:00:00,719,619,272,2098,409,3831,2.0,678,8628.0,36900
2022-11-25 12:00:00,2022-11-25 13:00:00,725,620,162,2201,498,2405,2.0,764,7377.0,37994
2022-11-25 13:00:00,2022-11-25 14:00:00,730,620,88,2999,739,954,0.0,874,7004.0,39009
2022-11-25 14:00:00,2022-11-25 15:00:00,733,618,294,3462,749,87,0.0,984,6927.0,40073
2022-11-25 15:00:00,2022-11-25 16:00:00,732,619,521,4449,973,1,0.0,1057,8352.0,41019
2022-11-25 16:00:00,2022-11-25 17:00:00,728,618,388,4408,898,1,0.0,1063,8104.0,40503
2022-11-25 17:00:00,2022-11-25 18:00:00,729,618,652,4236,779,1,1.0,1123,8139.0,40003
2022-11-25 18:00:00,2022-11-25 19:00:00,730,618,468,2936,594,1,2.0,1551,6900.0,37750
2022-11-25 19:00:00,2022-11-25 20:00:00,739,618,159,2839,547,1,2.0,1686,6591.0,34925
2022-11-25 20:00:00,2022-11-25 21:00:00,748,617,149,2651,440,0,2.0,1753,6360.0,31710
2022-11-25 21:00:00,2022-11-25 22:00:00,756,618,320,2181,366,1,5.0,1418,5665.0,28833
2022-11-25 22:00:00,2022-11-25 23:00:00,734,618,862,1760,463,0,6.0,1597,6040.0,26532
2022-11-25 23:00:00,2022-11-26 00:00:00,732,617,210,1691,495,0,6.0,1819,5570.0,24940
2022-11-26 00:00:00,2022-11-26 01:00:00,731,617,139,1473,294,0,8.0,2046,5308.0,23948
2022-11-26 01:00:00,2022-11-26 02:00:00,727,617,225,1526,216,0,12.0,2741,6064.0,23579
2022-11-26 02:00:00,2022-11-26 03:00:00,729,617,352,1459,257,1,15.0,3251,6681.0,23473
2022-11-26 03:00:00,2022-11-26 04:00:00,729,617,243,1433,223,1,23.0,3544,6813.0,24216
2022-11-26 04:00:00,2022-11-26 05:00:00,733,617,223,1611,374,1,25.0,4067,7651.0,26741
2022-11-26 05:00:00,2022-11-26 06:00:00,726,618,218,2231,620,61,16.0,5090,9580.0,29588
2022-11-26 06:00:00,2022-11-26 07:00:00,723,617,477,3227,638,527,9.0,5162,11380.0,32128
2022-11-26 07:00:00,2022-11-26 08:00:00,726,617,536,3781,563,1976,14.0,4912,13125.0,33795
2022-11-26 08:00:00,2022-11-26 09:00:00,723,617,610,3737,684,3155,23.0,4231,13780.0,33755
2022-11-26 09:00:00,2022-11-26 10:00:00,726,617,694,3393,599,3300,26.0,3668,13023.0,32635
2022-11-26 10:00:00,2022-11-26 11:00:00,724,617,412,3276,538,3041,29.0,3606,12243.0,31135
2022-11-26 11:00:00,2022-11-26 12:00:00,726,617,224,2398,381,3048,27.0,3579,11000.0,29931
2022-11-26 12:00:00,2022-11-26 13:00:00,726,617,183,1786,351,2415,24.0,4047,10149.0,29724
2022-11-26 13:00:00,2022-11-26 14:00:00,722,615,189,1881,402,1109,25.0,4555,9498.0,29954
2022-11-26 14:00:00,2022-11-26 15:00:00,724,614,439,3012,720,98,19.0,4976,10602.0,31410
2022-11-26 15:00:00,2022-11-26 16:00:00,719,615,677,4161,907,0,17.0,5063,12159.0,33909
2022-11-26 16:00:00,2022-11-26 17:00:00,722,617,715,4319,923,0,22.0,5100,12418.0,34664
2022-11-26 17:00:00,2022-11-26 18:00:00,726,616,662,4379,941,0,25.0,5096,12445.0,35038
2022-11-26 18:00:00,2022-11-26 19:00:00,730,617,283,3713,871,0,21.0,5154,11389.0,33168
2022-11-26 19:00:00,2022-11-26 20:00:00,735,617,107,2522,624,1,18.0,5192,9816.0,30677
2022-11-26 20:00:00,2022-11-26 21:00:00,734,617,91,1866,410,1,23.0,5110,8852.0,28283
2022-11-26 21:00:00,2022-11-26 22:00:00,734,618,103,1598,337,0,12.0,5366,8768.0,25984
2022-11-26 22:00:00,2022-11-26 23:00:00,725,618,109,1600,200,1,16.0,5390,8659.0,24046
2022-11-26 23:00:00,2022-11-27 00:00:00,733,614,507,1576,211,1,9.0,5819,9470.0,22629
2022-11-27 00:00:00,2022-11-27 01:00:00,739,610,807,1577,209,1,4.0,6285,10232.0,21621
2022-11-27 01:00:00,2022-11-27 02:00:00,737,609,806,1691,320,1,3.0,6062,10229.0,21149
2022-11-27 02:00:00,2022-11-27 03:00:00,738,608,835,1862,290,1,6.0,5999,10339.0,21175
2022-11-27 03:00:00,2022-11-27 04:00:00,747,609,840,1863,286,1,9.0,5542,9897.0,21540
2022-11-27 04:00:00,2022-11-27 05:00:00,749,617,724,1955,411,1,8.0,5004,9469.0,22771
2022-11-27 05:00:00,2022-11-27 06:00:00,734,619,559,2896,550,94,4.0,4658,10114.0,23869
2022-11-27 06:00:00,2022-11-27 07:00:00,735,620,374,3722,517,1296,4.0,4448,11716.0,25684
2022-11-27 07:00:00,2022-11-27 08:00:00,750,610,196,3542,523,3652,3.0,4350,13626.0,27593
2022-11-27 08:00:00,2022-11-27 09:00:00,754,609,212,2688,424,5074,7.0,4401,14169.0,27975
2022-11-27 09:00:00,2022-11-27 10:00:00,756,614,408,2625,364,5805,3.0,4285,14860.0,28056
2022-11-27 10:00:00,2022-11-27 11:00:00,753,620,572,2567,326,6108,1.0,4342,15289.0,28035
2022-11-27 11:00:00,2022-11-27 12:00:00,761,618,215,2253,235,5670,9.0,4358,14119.0,26870
2022-11-27 12:00:00,2022-11-27 13:00:00,760,617,494,1771,285,3801,15.0,4512,12255.0,26116
2022-11-27 13:00:00,2022-11-27 14:00:00,757,618,1517,2545,548,1662,8.0,4378,12033.0,26817
2022-11-27 14:00:00,2022-11-27 15:00:00,759,618,1210,2933,622,122,7.0,4599,10870.0,28012
2022-11-27 15:00:00,2022-11-27 16:00:00,760,611,1019,3649,592,1,6.0,4410,11048.0,30676
2022-11-27 16:00:00,2022-11-27 17:00:00,761,605,859,3989,716,0,3.0,3895,10828.0,31868
2022-11-27 17:00:00,2022-11-27 18:00:00,763,610,1446,4481,956,0,2.0,3319,11577.0,32686
2022-11-27 18:00:00,2022-11-27 19:00:00,763,621,1683,3776,896,1,1.0,3014,10755.0,31659
2022-11-27 19:00:00,2022-11-27 20:00:00,763,621,833,3168,752,1,3.0,2861,9002.0,29879
2022-11-27 20:00:00,2022-11-27 21:00:00,766,621,269,2723,652,1,5.0,2711,7748.0,27472
2022-11-27 21:00:00,2022-11-27 22:00:00,767,620,189,1638,335,1,3.0,2771,6324.0,24837
2022-11-27 22:00:00,2022-11-27 23:00:00,753,620,399,1544,285,0,10.0,2789,6400.0,22797
2022-11-27 23:00:00,2022-11-28 00:00:00,754,621,970,1367,212,1,3.0,2452,6380.0,21612
2022-11-28 00:00:00,2022-11-28 01:00:00,754,621,1322,1312,210,1,6.0,1958,6184.0,21117
2022-11-28 01:00:00,2022-11-28 02:00:00,752,621,1283,1293,210,1,10.0,1804,5974.0,20947
2022-11-28 02:00:00,2022-11-28 03:00:00,750,622,1280,1298,209,1,11.0,1656,5827.0,21317
2022-11-28 03:00:00,2022-11-28 04:00:00,748,622,1037,1291,274,1,7.0,1365,5345.0,23690
2022-11-28 04:00:00,2022-11-28 05:00:00,748,617,335,1798,325,1,5.0,1027,4856.0,29800
2022-11-28 05:00:00,2022-11-28 06:00:00,755,619,272,3037,603,240,3.0,934,6463.0,35741
2022-11-28 06:00:00,2022-11-28 07:00:00,753,621,329,4053,989,1482,3.0,686,8916.0,39866
2022-11-28 07:00:00,2022-11-28 08:00:00,735,619,329,3855,805,2538,2.0,486,9369.0,40922
2022-11-28 08:00:00,2022-11-28 09:00:00,738,619,329,3635,715,3733,1.0,401,10171.0,41116
2022-11-28 09:00:00,2022-11-28 10:00:00,741,623,324,3302,866,4034,1.0,308,10199.0,40934
2022-11-28 10:00:00,2022-11-28 11:00:00,748,623,538,2958,924,3611,1.0,292,9695.0,39139
2022-11-28 11:00:00,2022-11-28 12:00:00,732,622,385,2687,613,2818,3.0,301,8161.0,39140
2022-11-28 12:00:00,2022-11-28 13:00:00,729,622,128,3117,661,1671,2.0,362,7292.0,40249
2022-11-28 13:00:00,2022-11-28 14:00:00,739,627,183,3864,886,732,2.0,352,7385.0,41136
2022-11-28 14:00:00,2022-11-28 15:00:00,740,627,242,4410,942,84,2.0,415,7462.0,42001
2022-11-28 15:00:00,2022-11-28 16:00:00,747,626,730,4710,898,1,0.0,461,8173.0,42462
2022-11-28 16:00:00,2022-11-28 17:00:00,750,627,762,4311,762,1,0.0,466,7679.0,41200
2022-11-28 17:00:00,2022-11-28 18:00:00,740,627,804,4089,755,1,0.0,488,7504.0,40428
2022-11-28 18:00:00,2022-11-28 19:00:00,714,625,312,3299,620,1,0.0,534,6105.0,38230
2022-11-28 19:00:00,2022-11-28 20:00:00,719,623,100,2175,418,1,0.0,494,4530.0,35409
2022-11-28 20:00:00,2022-11-28 21:00:00,731,622,66,1894,310,1,0.0,517,4141.0,32093
2022-11-28 21:00:00,2022-11-28 22:00:00,733,621,266,1769,310,1,2.0,647,4349.0,29038
2022-11-28 22:00:00,2022-11-28 23:00:00,738,621,993,1523,260,1,1.0,732,4869.0,26496
2022-11-28 23:00:00,2022-11-29 00:00:00,734,621,1276,1456,182,1,0.0,833,5103.0,25013
2022-11-29 00:00:00,2022-11-29 01:00:00,733,621,1568,1382,125,1,1.0,958,5389.0,24116
2022-11-29 01:00:00,2022-11-29 02:00:00,732,621,1465,1367,125,1,0.0,1015,5326.0,23998
2022-11-29 02:00:00,2022-11-29 03:00:00,740,623,1268,1393,124,1,0.0,1114,5263.0,24489
2022-11-29 03:00:00,2022-11-29 04:00:00,742,622,1104,1525,250,1,1.0,1293,5538.0,26204
2022-11-29 04:00:00,2022-11-29 05:00:00,738,622,185,1752,394,1,2.0,1266,4960.0,31656
2022-11-29 05:00:00,2022-11-29 06:00:00,736,605,135,2874,684,118,2.0,1305,6459.0,37198
2022-11-29 06:00:00,2022-11-29 07:00:00,732,584,505,4122,900,1198,2.0,1328,9371.0,41708
2022-11-29 07:00:00,2022-11-29 08:00:00,717,580,685,4082,1005,2619,2.0,1345,11035.0,43537
2022-11-29 08:00:00,2022-11-29 09:00:00,713,583,357,3343,816,2960,0.0,1458,10230.0,42818
2022-11-29 09:00:00,2022-11-29 10:00:00,722,585,433,3356,745,3279,0.0,1613,10733.0,42693
2022-11-29 10:00:00,2022-11-29 11:00:00,726,609,214,3141,647,3052,1.0,1560,9950.0,40999
2022-11-29 11:00:00,2022-11-29 12:00:00,728,624,86,2847,543,2546,2.0,1359,8735.0,40605
2022-11-29 12:00:00,2022-11-29 13:00:00,722,625,131,2965,756,1806,3.0,1372,8380.0,41726
2022-11-29 13:00:00,2022-11-29 14:00:00,713,625,247,3086,702,906,4.0,1290,7573.0,41793
2022-11-29 14:00:00,2022-11-29 15:00:00,733,626,677,3563,771,90,2.0,1367,7829.0,42755
2022-11-29 15:00:00,2022-11-29 16:00:00,708,626,1089,4223,1016,1,1.0,1484,9148.0,43316
2022-11-29 16:00:00,2022-11-29 17:00:00,689,626,1033,4179,1069,1,2.0,1502,9101.0,42233
2022-11-29 17:00:00,2022-11-29 18:00:00,708,628,800,4223,920,1,4.0,1432,8716.0,41527
2022-11-29 18:00:00,2022-11-29 19:00:00,719,629,378,3577,559,1,7.0,1405,7275.0,39359
2022-11-29 19:00:00,2022-11-29 20:00:00,732,630,301,2881,574,1,6.0,1527,6652.0,36489
2022-11-29 20:00:00,2022-11-29 21:00:00,736,630,312,2357,613,1,7.0,1616,6272.0,32958
2022-11-29 21:00:00,2022-11-29 22:00:00,744,631,378,2223,540,1,6.0,1774,6297.0,29775
2022-11-29 22:00:00,2022-11-29 23:00:00,739,630,749,1681,203,0,6.0,2199,6207.0,27367
2022-11-29 23:00:00,2022-11-30 00:00:00,748,630,1022,1501,201,1,7.0,2373,6483.0,25754
2022-11-30 00:00:00,2022-11-30 01:00:00,751,631,1520,1507,201,1,6.0,2532,7149.0,25068
2022-11-30 01:00:00,2022-11-30 02:00:00,751,630,1502,1466,201,1,6.0,2695,7252.0,24756
2022-11-30 02:00:00,2022-11-30 03:00:00,749,630,1297,1520,201,1,2.0,2804,7204.0,25214
2022-11-30 03:00:00,2022-11-30 04:00:00,745,630,906,1550,212,1,0.0,3253,7297.0,27292
2022-11-30 04:00:00,2022-11-30 05:00:00,731,631,134,1909,451,1,1.0,3659,7517.0,32606
2022-11-30 05:00:00,2022-11-30 06:00:00,727,631,139,2935,682,90,4.0,3821,9029.0,38400
2022-11-30 06:00:00,2022-11-30 07:00:00,718,631,407,3925,704,976,8.0,4019,11388.0,42409
2022-11-30 07:00:00,2022-11-30 08:00:00,702,632,326,4013,729,2317,12.0,4046,12777.0,43826
2022-11-30 08:00:00,2022-11-30 09:00:00,725,633,367,3662,664,3203,16.0,4337,13607.0,43464
2022-11-30 09:00:00,2022-11-30 10:00:00,729,633,274,3502,649,3749,14.0,4906,14456.0,42844
2022-11-30 10:00:00,2022-11-30 11:00:00,728,633,184,3309,565,4062,20.0,5338,14839.0,41229
2022-11-30 11:00:00,2022-11-30 12:00:00,732,632,341,3008,653,3865,18.0,5489,14738.0,41489
2022-11-30 12:00:00,2022-11-30 13:00:00,733,632,661,3581,937,2817,13.0,5589,14963.0,42395
2022-11-30 13:00:00,2022-11-30 14:00:00,726,632,611,3826,1018,1310,18.0,5542,13683.0,42363
2022-11-30 14:00:00,2022-11-30 15:00:00,699,632,448,3745,733,117,19.0,5664,12057.0,42760
2022-11-30 15:00:00,2022-11-30 16:00:00,716,631,1042,4188,854,1,20.0,5609,13061.0,43286
2022-11-30 16:00:00,2022-11-30 17:00:00,728,631,973,4266,915,1,20.0,5304,12838.0,42434
2022-11-30 17:00:00,2022-11-30 18:00:00,729,632,854,3837,683,1,20.0,5184,11940.0,41623
2022-11-30 18:00:00,2022-11-30 19:00:00,727,632,344,2712,529,1,22.0,5145,10112.0,39260
2022-11-30 19:00:00,2022-11-30 20:00:00,728,632,173,2100,367,1,5.0,4925,8931.0,36653
2022-11-30 20:00:00,2022-11-30 21:00:00,726,631,74,1757,238,1,12.0,4845,8284.0,32981
2022-11-30 21:00:00,2022-11-30 22:00:00,729,631,291,1597,232,1,20.0,4940,8441.0,29992
2022-11-30 22:00:00,2022-11-30 23:00:00,748,615,383,1356,188,1,15.0,5049,8355.0,27441
2022-11-30 23:00:00,2022-12-01 00:00:00,752,615,763,1331,185,1,28.0,5043,8718.0,25642
2022-12-01 00:00:00,2022-12-01 01:00:00,750,615,840,1269,171,1,29.0,4948,8623.0,24940
2022-12-01 01:00:00,2022-12-01 02:00:00,751,615,827,1212,109,1,29.0,4694,8238.0,24637
2022-12-01 02:00:00,2022-12-01 03:00:00,747,615,536,1269,126,1,23.0,4458,7775.0,25040
2022-12-01 03:00:00,2022-12-01 04:00:00,751,615,532,1252,203,1,28.0,4198,7580.0,26964
2022-12-01 04:00:00,2022-12-01 05:00:00,732,615,301,1476,268,1,29.0,3898,7320.0,32445
2022-12-01 05:00:00,2022-12-01 06:00:00,731,610,102,2235,620,159,28.0,3406,7891.0,38044
2022-12-01 06:00:00,2022-12-01 07:00:00,731,601,268,2926,675,1372,26.0,2999,9598.0,41768
2022-12-01 07:00:00,2022-12-01 08:00:00,717,592,293,2892,654,2651,26.0,2549,10374.0,42223
2022-12-01 08:00:00,2022-12-01 09:00:00,712,589,284,2590,469,3954,23.0,2145,10766.0,41476
2022-12-01 09:00:00,2022-12-01 10:00:00,727,589,290,2678,456,4606,22.0,1948,11316.0,40863
2022-12-01 10:00:00,2022-12-01 11:00:00,734,588,223,2217,457,4373,19.0,1686,10297.0,38833
2022-12-01 11:00:00,2022-12-01 12:00:00,730,588,225,2113,450,3762,8.0,1500,9376.0,38739
2022-12-01 12:00:00,2022-12-01 13:00:00,729,599,202,2199,501,2683,5.0,1279,8197.0,40046
2022-12-01 13:00:00,2022-12-01 14:00:00,732,611,509,2833,740,1192,5.0,1122,7744.0,41039
2022-12-01 14:00:00,2022-12-01 15:00:00,741,608,621,4264,749,119,4.0,1102,8208.0,42205
2022-12-01 15:00:00,2022-12-01 16:00:00,731,606,718,4855,1077,1,2.0,975,8965.0,43256
2022-12-01 16:00:00,2022-12-01 17:00:00,740,608,717,4664,800,1,1.0,824,8355.0,42286
2022-12-01 17:00:00,2022-12-01 18:00:00,738,608,685,3932,594,1,1.0,731,7290.0,41363
2022-12-01 18:00:00,2022-12-01 19:00:00,729,605,882,3002,592,1,0.0,624,6435.0,39294
2022-12-01 19:00:00,2022-12-01 20:00:00,725,605,807,2561,586,1,1.0,559,5845.0,36506
2022-12-01 20:00:00,2022-12-01 21:00:00,727,606,198,1832,283,1,1.0,520,4168.0,32951
2022-12-01 21:00:00,2022-12-01 22:00:00,722,608,150,1661,258,1,1.0,500,3901.0,30006
2022-12-01 22:00:00,2022-12-01 23:00:00,720,609,25,1470,137,1,1.0,469,3432.0,27255
2022-12-01 23:00:00,2022-12-02 00:00:00,736,609,470,1294,144,1,1.0,471,3726.0,25679
2022-12-02 00:00:00,2022-12-02 01:00:00,743,609,520,1239,143,1,0.0,489,3744.0,24944
2022-12-02 01:00:00,2022-12-02 02:00:00,746,609,520,1191,143,1,0.0,521,3731.0,24860
2022-12-02 02:00:00,2022-12-02 03:00:00,748,608,517,1195,151,1,0.0,554,3774.0,25208
2022-12-02 03:00:00,2022-12-02 04:00:00,749,608,297,1178,152,1,0.0,609,3594.0,26887
2022-12-02 04:00:00,2022-12-02 05:00:00,749,608,109,1453,247,1,0.0,670,3837.0,31933
2022-12-02 05:00:00,2022-12-02 06:00:00,738,607,83,2425,679,160,0.0,783,5475.0,37596
2022-12-02 06:00:00,2022-12-02 07:00:00,743,606,322,3588,814,996,0.0,836,7905.0,41472
2022-12-02 07:00:00,2022-12-02 08:00:00,732,603,299,3465,732,1886,0.0,865,8582.0,42301
2022-12-02 08:00:00,2022-12-02 09:00:00,724,591,93,2684,618,2654,2.0,962,8328.0,42098
2022-12-02 09:00:00,2022-12-02 10:00:00,707,596,135,2767,907,2844,2.0,1164,9122.0,41830
2022-12-02 10:00:00,2022-12-02 11:00:00,721,609,118,2770,863,2528,2.0,1229,8840.0,39982
2022-12-02 11:00:00,2022-12-02 12:00:00,738,609,70,2651,919,2152,3.0,1260,8402.0,39899
2022-12-02 12:00:00,2022-12-02 13:00:00,748,609,100,2945,1008,1389,7.0,1387,8193.0,41066
2022-12-02 13:00:00,2022-12-02 14:00:00,746,609,404,3307,941,452,13.0,1404,7876.0,41468
2022-12-02 14:00:00,2022-12-02 15:00:00,748,609,572,3750,905,40,12.0,1534,8170.0,42255
2022-12-02 15:00:00,2022-12-02 16:00:00,759,613,707,4061,1031,1,8.0,1794,8974.0,42733
2022-12-02 16:00:00,2022-12-02 17:00:00,760,620,525,3937,622,1,5.0,1939,8409.0,41796
2022-12-02 17:00:00,2022-12-02 18:00:00,762,619,525,3460,647,1,15.0,2012,8041.0,41052
2022-12-02 18:00:00,2022-12-02 19:00:00,763,619,423,2831,569,1,13.0,2034,7253.0,38517
2022-12-02 19:00:00,2022-12-02 20:00:00,763,617,201,1908,310,1,13.0,2134,5947.0,35630
2022-12-02 20:00:00,2022-12-02 21:00:00,764,620,92,1736,284,1,10.0,2365,5872.0,32344
2022-12-02 21:00:00,2022-12-02 22:00:00,757,618,105,1596,166,1,13.0,2397,5653.0,29535
2022-12-02 22:00:00,2022-12-02 23:00:00,758,618,107,1460,85,1,10.0,2559,5598.0,27169
2022-12-02 23:00:00,2022-12-03 00:00:00,764,620,156,1247,56,1,13.0,2608,5465.0,25575
2022-12-03 00:00:00,2022-12-03 01:00:00,758,619,155,1156,55,1,14.0,2578,5336.0,24622
2022-12-03 01:00:00,2022-12-03 02:00:00,743,620,603,1125,55,1,16.0,2562,5725.0,24117
2022-12-03 02:00:00,2022-12-03 03:00:00,743,620,818,1158,55,1,16.0,2507,5918.0,24013
2022-12-03 03:00:00,2022-12-03 04:00:00,744,619,833,1103,55,1,13.0,2602,5970.0,24889
2022-12-03 04:00:00,2022-12-03 05:00:00,731,619,102,1230,70,1,13.0,2639,5405.0,27388
2022-12-03 05:00:00,2022-12-03 06:00:00,725,619,35,1702,229,48,12.0,2666,6036.0,30302
2022-12-03 06:00:00,2022-12-03 07:00:00,724,620,208,2463,545,403,15.0,2605,7583.0,32920
2022-12-03 07:00:00,2022-12-03 08:00:00,742,617,321,2548,655,997,17.0,2597,8494.0,34579
2022-12-03 08:00:00,2022-12-03 09:00:00,743,618,337,2208,572,1416,27.0,2764,8685.0,34849
2022-12-03 09:00:00,2022-12-03 10:00:00,739,617,319,1791,457,2157,25.0,2922,9027.0,34677
2022-12-03 10:00:00,2022-12-03 11:00:00,759,618,242,1779,469,2180,25.0,2991,9063.0,33276
2022-12-03 11:00:00,2022-12-03 12:00:00,754,617,317,1867,459,1456,29.0,2985,8484.0,31750
2022-12-03 12:00:00,2022-12-03 13:00:00,741,616,358,2244,377,1114,29.0,3164,8643.0,31331
2022-12-03 13:00:00,2022-12-03 14:00:00,750,617,110,1939,354,582,29.0,3339,7720.0,31431
2022-12-03 14:00:00,2022-12-03 15:00:00,763,617,472,2226,608,77,29.0,3570,8362.0,32594
2022-12-03 15:00:00,2022-12-03 16:00:00,764,617,663,3573,966,1,29.0,3645,10258.0,34535
2022-12-03 16:00:00,2022-12-03 17:00:00,762,618,397,3714,716,1,30.0,3767,10005.0,35045
2022-12-03 17:00:00,2022-12-03 18:00:00,760,618,370,2708,561,1,30.0,3946,8994.0,35012
2022-12-03 18:00:00,2022-12-03 19:00:00,747,618,211,1987,273,1,27.0,3961,7825.0,33115
2022-12-03 19:00:00,2022-12-03 20:00:00,743,618,375,1541,116,1,24.0,4069,7487.0,30638
