StartTime,EndTime,quantity_B01,quantity_B09,quantity_B10,quantity_B11,quantity_B12,quantity_B15,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-12-04 09:00:00,2022-12-04 10:00:00,18538,81,6111,3858,268,672,7896,18233,27501,83158,215793
2022-12-04 10:00:00,2022-12-04 11:00:00,18430,81,11057,3850,329,672,10206,17696,27020,89341,225750
2022-12-04 11:00:00,2022-12-04 12:00:00,18261,83,5051,3841,210,672,9948,18292,28587,84945,225558
2022-12-04 12:00:00,2022-12-04 13:00:00,18109,84,2749,3803,135,672,6221,18799,30285,80857,219288
2022-12-04 13:00:00,2022-12-04 14:00:00,18107,84,2260,3788,123,672,2632,20076,32156,79898,216881
2022-12-04 14:00:00,2022-12-04 15:00:00,18234,83,2113,3806,261,672,472,20431,33416,79488,217963
2022-12-04 15:00:00,2022-12-04 16:00:00,18685,80,6870,3804,376,672,6,20321,36355,87169,225203
2022-12-04 16:00:00,2022-12-04 17:00:00,19005,80,8078,3758,354,672,0,20607,39112,91666,231680
2022-12-04 17:00:00,2022-12-04 18:00:00,19114,80,4291,3745,382,672,0,20613,39420,88317,230442
2022-12-04 18:00:00,2022-12-04 19:00:00,18945,80,5176,3746,447,672,0,20979,38030,88075,223178
2022-12-04 19:00:00,2022-12-04 20:00:00,18484,81,7774,3699,340,672,0,21314,37055,89419,213612
2022-12-04 20:00:00,2022-12-04 21:00:00,18162,84,7583,3683,322,663,0,20901,35499,86897,210175
2022-12-04 21:00:00,2022-12-04 22:00:00,17883,88,10793,3691,129,648,0,20449,34780,88461,205207
2022-12-04 22:00:00,2022-12-04 23:00:00,17570,88,17984,3687,121,635,0,19725,35218,95028,194791
2022-12-04 23:00:00,2022-12-05 00:00:00,17338,88,27670,3643,75,608,0,17818,35896,103136,185932
2022-12-05 00:00:00,2022-12-05 01:00:00,17235,90,27560,3632,102,534,0,17188,33856,100197,180108
2022-12-05 01:00:00,2022-12-05 02:00:00,17232,89,25600,3644,154,504,0,17959,33997,99179,180269
2022-12-05 02:00:00,2022-12-05 03:00:00,17255,88,25198,3631,192,510,0,17998,32028,96900,182687
2022-12-05 03:00:00,2022-12-05 04:00:00,17333,87,24363,3677,216,543,0,17658,29880,93757,190402
2022-12-05 04:00:00,2022-12-05 05:00:00,17628,84,13795,3695,258,581,0,19710,28083,83834,208017
2022-12-05 05:00:00,2022-12-05 06:00:00,18140,80,5856,3746,394,624,0,21433,26310,76583,243341
2022-12-05 06:00:00,2022-12-05 07:00:00,18594,80,7176,3717,474,652,31,21385,24737,76846,265105
2022-12-05 07:00:00,2022-12-05 08:00:00,19008,76,12466,3744,733,652,931,20878,23530,82018,273544
2022-12-05 08:00:00,2022-12-05 09:00:00,18757,76,9637,3732,706,652,3159,20803,22583,80105,277409
2022-12-05 09:00:00,2022-12-05 10:00:00,18575,73,7819,3800,658,652,5328,20237,20839,77981,279559
2022-12-05 10:00:00,2022-12-05 11:00:00,18412,73,9138,3850,838,652,7035,20131,19514,79643,281160
2022-12-05 11:00:00,2022-12-05 12:00:00,18119,76,5075,3865,292,652,7848,19674,18516,74117,279578
2022-12-05 12:00:00,2022-12-05 13:00:00,18121,76,6397,3850,508,654,6298,19774,17240,72918,274733
2022-12-05 13:00:00,2022-12-05 14:00:00,18262,76,7950,3966,785,654,3645,19759,15896,70993,270247
2022-12-05 14:00:00,2022-12-05 15:00:00,18590,76,12354,4051,846,654,840,20650,14681,72742,269149
2022-12-05 15:00:00,2022-12-05 16:00:00,18934,76,18642,4130,697,652,13,21405,13750,78299,272468
2022-12-05 16:00:00,2022-12-05 17:00:00,19178,78,23482,4203,1006,652,0,20665,12980,82244,274246
2022-12-05 17:00:00,2022-12-05 18:00:00,19156,83,20735,4253,605,652,0,19602,12654,77740,269979
2022-12-05 18:00:00,2022-12-05 19:00:00,18878,76,11721,4294,490,652,0,17263,12555,65929,261632
2022-12-05 19:00:00,2022-12-05 20:00:00,18306,77,5155,4369,309,656,0,16418,13363,58653,247417
2022-12-05 20:00:00,2022-12-05 21:00:00,17954,80,4182,4533,282,656,0,16497,14070,58254,234581
2022-12-05 21:00:00,2022-12-05 22:00:00,17678,84,6751,4700,355,619,0,13625,14588,58400,221449
2022-12-05 22:00:00,2022-12-05 23:00:00,17361,84,11701,4813,180,600,0,12958,14532,62229,206888
2022-12-05 23:00:00,2022-12-06 00:00:00,17179,84,24525,4753,126,600,0,13085,14960,75312,198676
2022-12-06 00:00:00,2022-12-06 01:00:00,17123,84,25421,4761,119,600,0,11783,14184,74075,191416
2022-12-06 01:00:00,2022-12-06 02:00:00,17085,84,25381,4709,113,600,0,9583,13184,70739,187936
2022-12-06 02:00:00,2022-12-06 03:00:00,17084,84,25171,4694,189,608,0,8043,12863,68736,189176
2022-12-06 03:00:00,2022-12-06 04:00:00,17146,80,21254,4648,145,630,0,5068,11896,60867,196007
2022-12-06 04:00:00,2022-12-06 05:00:00,17434,79,12844,4585,205,654,0,3813,11473,51087,211514
2022-12-06 05:00:00,2022-12-06 06:00:00,18055,76,6135,4534,396,660,0,4700,11639,46195,239734
2022-12-06 06:00:00,2022-12-06 07:00:00,18587,76,11061,4473,430,664,49,4324,12431,52095,259691
2022-12-06 07:00:00,2022-12-06 08:00:00,18744,72,10076,4444,367,664,1530,3928,12038,51863,268462
2022-12-06 08:00:00,2022-12-06 09:00:00,18701,72,11338,4417,325,664,4839,2175,11251,53782,271612
2022-12-06 09:00:00,2022-12-06 10:00:00,18641,72,11986,4409,592,664,8840,904,10915,57023,274328
2022-12-06 10:00:00,2022-12-06 11:00:00,18432,71,7642,4418,282,662,11887,685,11241,55320,276058
2022-12-06 11:00:00,2022-12-06 12:00:00,18239,72,5084,4437,216,664,12529,512,11422,53175,273567
2022-12-06 12:00:00,2022-12-06 13:00:00,18256,72,5146,4451,351,664,10470,529,12150,52089,269240
2022-12-06 13:00:00,2022-12-06 14:00:00,18299,72,9543,4454,736,664,5841,1181,12892,53682,266392
2022-12-06 14:00:00,2022-12-06 15:00:00,18499,76,14908,4425,903,664,1287,2774,14881,58417,265898
2022-12-06 15:00:00,2022-12-06 16:00:00,18902,87,19516,4431,952,664,11,7386,18176,70125,270745
2022-12-06 16:00:00,2022-12-06 17:00:00,19142,91,20086,4436,930,664,0,10143,21283,76775,272974
2022-12-06 17:00:00,2022-12-06 18:00:00,19115,92,10372,4422,824,664,0,12634,23995,72118,269193
2022-12-06 18:00:00,2022-12-06 19:00:00,18822,93,6088,4428,415,664,0,16966,26276,73752,263160
2022-12-06 19:00:00,2022-12-06 20:00:00,18302,92,4659,4409,662,664,0,20208,28577,77573,249141
2022-12-06 20:00:00,2022-12-06 21:00:00,17991,96,6073,4382,143,657,0,23870,29210,82422,235644
2022-12-06 21:00:00,2022-12-06 22:00:00,17787,101,7367,4405,130,624,0,24010,30717,85141,222849
2022-12-06 22:00:00,2022-12-06 23:00:00,17584,104,12707,4441,79,608,0,23194,33165,91882,207479
2022-12-06 23:00:00,2022-12-07 00:00:00,17412,104,18843,4454,207,608,0,20431,40321,102380,195244
2022-12-07 00:00:00,2022-12-07 01:00:00,17299,104,27440,4463,398,608,0,20267,46226,116805,191029
2022-12-07 01:00:00,2022-12-07 02:00:00,17262,104,29040,4489,590,616,0,20358,49274,121733,189694
2022-12-07 02:00:00,2022-12-07 03:00:00,17276,104,27735,4476,547,647,0,20377,51523,122685,190680
2022-12-07 03:00:00,2022-12-07 04:00:00,17320,100,26248,4429,501,660,0,21925,52250,123433,198281
2022-12-07 04:00:00,2022-12-07 05:00:00,17500,98,18294,4391,467,663,0,19695,56975,118083,214624
2022-12-07 05:00:00,2022-12-07 06:00:00,18004,95,10034,4377,474,668,0,20670,59740,114062,245627
2022-12-07 06:00:00,2022-12-07 07:00:00,18625,96,4614,4393,338,668,62,21768,61159,111723,266704
2022-12-07 07:00:00,2022-12-07 08:00:00,18803,92,5940,4350,156,668,3180,21582,60601,115372,274194
2022-12-07 08:00:00,2022-12-07 09:00:00,18567,92,5282,4327,142,668,12198,20949,57227,119452,276477
2022-12-07 09:00:00,2022-12-07 10:00:00,18257,92,2134,4306,133,668,20578,20481,55123,121772,277474
2022-12-07 10:00:00,2022-12-07 11:00:00,18099,92,2132,4318,139,668,24966,16672,54389,121475,278799
2022-12-07 11:00:00,2022-12-07 12:00:00,17982,92,2054,4284,133,668,23766,13824,54438,117241,278742
2022-12-07 12:00:00,2022-12-07 13:00:00,18061,92,5130,4272,104,668,17862,11611,53246,111046,273745
2022-12-07 13:00:00,2022-12-07 14:00:00,18195,92,5247,4304,111,668,9955,11538,50610,100720,271304
2022-12-07 14:00:00,2022-12-07 15:00:00,18590,93,13658,4281,117,668,2260,8569,49719,97955,270508
2022-12-07 15:00:00,2022-12-07 16:00:00,18957,97,20354,4262,446,668,16,7709,49363,101872,276519
2022-12-07 16:00:00,2022-12-07 17:00:00,18952,84,17127,4231,249,663,0,8533,47987,97826,279531
2022-12-07 17:00:00,2022-12-07 18:00:00,18760,84,13243,4196,334,668,0,8679,45531,91495,274916
2022-12-07 18:00:00,2022-12-07 19:00:00,18614,96,7912,4180,173,659,0,8785,43371,83790,267286
2022-12-07 19:00:00,2022-12-07 20:00:00,18179,100,7926,4130,276,656,0,9526,40727,81520,251574
2022-12-07 20:00:00,2022-12-07 21:00:00,17760,101,5141,4040,492,656,0,11364,39186,78740,236127
2022-12-07 21:00:00,2022-12-07 22:00:00,17406,105,10843,3964,253,656,0,13679,38120,85026,222763
2022-12-07 22:00:00,2022-12-07 23:00:00,17184,108,21997,3938,382,656,0,13390,38197,95852,209804
2022-12-07 23:00:00,2022-12-08 00:00:00,17027,108,25366,3884,480,657,0,12445,41139,101106,200708
2022-12-08 00:00:00,2022-12-08 01:00:00,17053,108,28230,3896,565,657,0,11602,41439,103550,193937
2022-12-08 01:00:00,2022-12-08 02:00:00,17016,108,25149,3904,522,656,0,8284,40725,96364,191321
2022-12-08 02:00:00,2022-12-08 03:00:00,16951,108,25192,3904,363,658,0,10941,42134,100251,194356
2022-12-08 03:00:00,2022-12-08 04:00:00,17030,104,28226,3963,261,657,0,10511,43459,104211,200400
2022-12-08 04:00:00,2022-12-08 05:00:00,17243,103,19875,3982,325,656,0,10141,44243,96568,215744
2022-12-08 05:00:00,2022-12-08 06:00:00,17707,100,6345,3972,378,656,0,8934,44456,82548,245126
2022-12-08 06:00:00,2022-12-08 07:00:00,18307,97,3663,3977,545,656,49,9608,42598,79500,265503
2022-12-08 07:00:00,2022-12-08 08:00:00,18596,91,7970,3963,625,656,3128,5061,39856,79946,268778
2022-12-08 08:00:00,2022-12-08 09:00:00,18476,86,5701,3975,185,656,11334,2046,37284,79743,271027
2022-12-08 09:00:00,2022-12-08 10:00:00,18120,79,3880,3933,129,656,19147,1036,32855,79835,273362
2022-12-08 10:00:00,2022-12-08 11:00:00,17921,76,4484,3895,178,656,22838,484,29753,80285,275810
2022-12-08 11:00:00,2022-12-08 12:00:00,17732,94,1741,3863,160,656,21492,167,25913,71818,274376
2022-12-08 12:00:00,2022-12-08 13:00:00,17832,97,3144,3836,160,656,16250,90,21448,63513,269230
2022-12-08 13:00:00,2022-12-08 14:00:00,17968,99,6762,3883,144,656,8840,111,18445,56908,267138
2022-12-08 14:00:00,2022-12-08 15:00:00,18236,100,12210,3947,341,656,1897,139,16244,53770,267117
2022-12-08 15:00:00,2022-12-08 16:00:00,18733,100,17991,3989,572,656,11,280,14813,57145,271745
2022-12-08 16:00:00,2022-12-08 17:00:00,18973,100,28121,4049,803,656,0,551,12941,66194,275900
2022-12-08 17:00:00,2022-12-08 18:00:00,19185,102,29039,4087,623,656,0,984,10934,65610,271995
2022-12-08 18:00:00,2022-12-08 19:00:00,19137,104,22461,4137,387,656,0,1871,8611,57364,264252
2022-12-08 19:00:00,2022-12-08 20:00:00,18636,104,8907,4144,421,656,0,2995,7065,42928,251030
2022-12-08 20:00:00,2022-12-08 21:00:00,18265,104,3272,4237,178,653,0,3923,6123,36755,238078
2022-12-08 21:00:00,2022-12-08 22:00:00,17980,104,4321,4301,108,640,0,5390,5547,38391,225823
2022-12-08 22:00:00,2022-12-08 23:00:00,17741,108,13887,4350,99,640,0,7156,5359,49340,214001
2022-12-08 23:00:00,2022-12-09 00:00:00,17626,108,24208,4337,229,645,0,8792,5579,61524,202831
2022-12-09 00:00:00,2022-12-09 01:00:00,17554,108,27419,4328,99,657,0,8938,5844,64947,195866
2022-12-09 01:00:00,2022-12-09 02:00:00,17510,108,28768,4282,72,659,0,9577,6907,67883,193577
2022-12-09 02:00:00,2022-12-09 03:00:00,17467,108,27765,4225,74,657,0,9634,7818,67748,195091
2022-12-09 03:00:00,2022-12-09 04:00:00,17579,106,24106,4207,116,658,0,10553,8833,66158,202027
2022-12-09 04:00:00,2022-12-09 05:00:00,17809,104,18570,4251,137,656,0,10629,9571,61727,218317
2022-12-09 05:00:00,2022-12-09 06:00:00,18361,104,5507,4316,464,667,0,10023,11541,50983,244756
2022-12-09 06:00:00,2022-12-09 07:00:00,18849,99,11212,4327,660,668,26,11548,12826,60215,264352
2022-12-09 07:00:00,2022-12-09 08:00:00,19176,96,15755,4326,795,668,2045,9555,12919,65335,272827
2022-12-09 08:00:00,2022-12-09 09:00:00,19105,96,15297,4329,956,668,8610,7569,11954,68584,274471
2022-12-09 09:00:00,2022-12-09 10:00:00,18885,94,11658,4314,569,668,15176,5293,10302,66959,275954
2022-12-09 10:00:00,2022-12-09 11:00:00,18712,92,11990,4358,477,668,18051,4572,8196,67116,274978
2022-12-09 11:00:00,2022-12-09 12:00:00,18419,92,8932,4435,330,668,17587,7284,7429,65176,272874
2022-12-09 12:00:00,2022-12-09 13:00:00,18343,92,5564,4504,235,668,13316,8419,7410,58551,268141
2022-12-09 13:00:00,2022-12-09 14:00:00,18550,92,5778,4556,373,668,6766,8424,7404,52611,262413
2022-12-09 14:00:00,2022-12-09 15:00:00,18803,95,6771,4554,305,668,1336,8763,8195,49490,261548
2022-12-09 15:00:00,2022-12-09 16:00:00,19196,96,16727,4553,524,668,7,8559,9649,59979,266565
2022-12-09 16:00:00,2022-12-09 17:00:00,19345,95,27279,4595,455,668,0,9366,10503,72306,267457
2022-12-09 17:00:00,2022-12-09 18:00:00,19341,93,18118,4665,473,668,0,9865,10928,64151,262030
2022-12-09 18:00:00,2022-12-09 19:00:00,19152,96,10640,4681,307,668,0,9437,10896,55877,254404
2022-12-09 19:00:00,2022-12-09 20:00:00,18700,96,5487,4694,465,668,0,9240,10239,49589,240304
2022-12-09 20:00:00,2022-12-09 21:00:00,18771,96,3806,4704,209,668,0,9514,9322,47090,228585
2022-12-09 21:00:00,2022-12-09 22:00:00,18652,96,4927,4651,253,668,0,10181,8886,48314,216289
2022-12-09 22:00:00,2022-12-09 23:00:00,18486,96,10576,4599,92,668,0,10095,9002,53614,204870
2022-12-09 23:00:00,2022-12-10 00:00:00,18329,96,19606,4572,61,668,0,8930,8096,60358,196092
2022-12-10 00:00:00,2022-12-10 01:00:00,18329,96,23079,4538,56,668,0,8259,7224,62249,190012
2022-12-10 01:00:00,2022-12-10 02:00:00,18208,96,28111,4448,57,668,0,7026,7004,65618,186603
2022-12-10 02:00:00,2022-12-10 03:00:00,18235,96,29120,4370,56,668,0,6041,7281,65867,184198
2022-12-10 03:00:00,2022-12-10 04:00:00,18297,96,27336,4372,54,668,0,5139,8140,64102,184209
2022-12-10 04:00:00,2022-12-10 05:00:00,18454,96,24561,4368,58,668,0,5791,8723,62719,184171
2022-12-10 05:00:00,2022-12-10 06:00:00,18784,96,16817,4336,67,668,0,5427,8944,55139,188214
2022-12-10 06:00:00,2022-12-10 07:00:00,19195,96,7643,4338,63,668,23,4658,8728,45412,200819
2022-12-10 07:00:00,2022-12-10 08:00:00,19510,96,3793,4342,56,668,1105,5835,7940,43345,216273
2022-12-10 08:00:00,2022-12-10 09:00:00,19665,94,1705,4320,63,668,5546,6944,7210,46215,227079
2022-12-10 09:00:00,2022-12-10 10:00:00,19551,94,2139,4278,97,668,10789,7576,6078,51270,232749
2022-12-10 10:00:00,2022-12-10 11:00:00,19428,96,2470,4228,84,668,12958,7497,5059,52488,236415
2022-12-10 11:00:00,2022-12-10 12:00:00,19150,96,2006,4188,98,668,11960,8202,4181,50549,233154
2022-12-10 12:00:00,2022-12-10 13:00:00,18931,96,1879,4143,131,668,9162,8178,3827,47015,227493
2022-12-10 13:00:00,2022-12-10 14:00:00,19001,96,2659,4116,176,668,4693,6758,3830,41997,224863
2022-12-10 14:00:00,2022-12-10 15:00:00,19301,97,3160,4081,206,667,974,6852,3778,39116,226404
2022-12-10 15:00:00,2022-12-10 16:00:00,19887,110,11946,4077,264,664,10,7041,4124,48123,233374
2022-12-10 16:00:00,2022-12-10 17:00:00,20124,97,20139,4037,557,664,0,7918,4066,57602,238205
2022-12-10 17:00:00,2022-12-10 18:00:00,20263,106,18315,3985,288,664,0,8276,4178,56075,237077
2022-12-10 18:00:00,2022-12-10 19:00:00,20077,116,7377,3946,298,663,0,8917,4710,46104,229483
2022-12-10 19:00:00,2022-12-10 20:00:00,19459,116,4769,3890,238,661,0,9238,5153,43524,216944
2022-12-10 20:00:00,2022-12-10 21:00:00,19084,116,3510,3888,222,662,0,8707,5236,41425,208121
2022-12-10 21:00:00,2022-12-10 22:00:00,18811,116,3333,3916,107,661,0,9945,4240,41129,202353
2022-12-10 22:00:00,2022-12-10 23:00:00,18572,116,7715,3944,84,660,0,9880,3976,44947,192337
2022-12-10 23:00:00,2022-12-11 00:00:00,18369,116,9240,3853,123,660,0,8928,4450,45739,184188
2022-12-11 00:00:00,2022-12-11 01:00:00,18265,116,15986,3851,109,660,0,7668,5167,51822,179445
2022-12-11 01:00:00,2022-12-11 02:00:00,18123,116,20131,3810,85,660,0,7669,5116,55710,176274
2022-12-11 02:00:00,2022-12-11 03:00:00,18109,116,25197,3743,165,660,0,7698,4717,60405,174221
2022-12-11 03:00:00,2022-12-11 04:00:00,18080,116,24658,3738,92,660,0,7641,4921,59906,173582
2022-12-11 04:00:00,2022-12-11 05:00:00,18170,116,24718,3765,86,662,0,8062,5569,61148,173621
2022-12-11 05:00:00,2022-12-11 06:00:00,18436,116,18289,3817,116,660,0,7847,6240,55521,174426
2022-12-11 06:00:00,2022-12-11 07:00:00,18737,116,7959,3852,67,660,19,8465,6070,45945,181560
2022-12-11 07:00:00,2022-12-11 08:00:00,19061,116,3664,3873,111,664,979,8786,5635,42889,194941
2022-12-11 08:00:00,2022-12-11 09:00:00,19209,116,3160,3871,142,664,4188,9463,5533,46346,208685
2022-12-11 09:00:00,2022-12-11 10:00:00,19282,116,5231,3900,122,664,7577,8562,5023,50477,220940
2022-12-11 10:00:00,2022-12-11 11:00:00,19253,115,5997,3896,86,664,9600,8474,3874,51959,230561
2022-12-11 11:00:00,2022-12-11 12:00:00,19125,116,5170,3904,67,664,10181,9034,2929,51190,228580
2022-12-11 12:00:00,2022-12-11 13:00:00,18952,116,4301,3914,99,664,8151,8838,2956,47991,221361
2022-12-11 13:00:00,2022-12-11 14:00:00,19016,116,4156,3936,151,664,4385,8552,3408,44384,217263
2022-12-11 14:00:00,2022-12-11 15:00:00,19251,116,3264,3928,209,664,901,8646,4357,41336,218402
2022-12-11 15:00:00,2022-12-11 16:00:00,19710,116,8981,3912,332,664,8,6811,5721,46255,225637
2022-12-11 16:00:00,2022-12-11 17:00:00,19951,116,18677,3910,292,664,0,6709,6484,56803,233399
2022-12-11 17:00:00,2022-12-11 18:00:00,20035,116,15747,3909,230,664,0,8012,6948,55661,232902
2022-12-11 18:00:00,2022-12-11 19:00:00,19884,116,11006,3877,164,664,0,9094,7241,52046,227825
2022-12-11 19:00:00,2022-12-11 20:00:00,19466,116,3747,3850,257,664,0,9481,7116,44697,220378
2022-12-11 20:00:00,2022-12-11 21:00:00,19133,116,2122,3821,419,664,0,9933,7353,43561,215720
2022-12-11 21:00:00,2022-12-11 22:00:00,18815,116,6042,3784,272,664,0,9451,7666,46810,210817
2022-12-11 22:00:00,2022-12-11 23:00:00,18430,119,13216,3728,121,664,0,8426,8813,53517,199788
2022-12-11 23:00:00,2022-12-12 00:00:00,18167,120,16847,3700,191,663,0,7085,9923,56696,188950
2022-12-12 00:00:00,2022-12-12 01:00:00,18083,120,26457,3710,220,664,0,6858,10359,66471,186715
2022-12-12 01:00:00,2022-12-12 02:00:00,18074,120,26960,3739,209,662,0,6336,10741,66841,185886
2022-12-12 02:00:00,2022-12-12 03:00:00,18132,120,28037,3772,466,658,0,5573,11897,68655,187605
2022-12-12 03:00:00,2022-12-12 04:00:00,18200,120,26393,3791,805,655,0,6274,12726,68964,194442
2022-12-12 04:00:00,2022-12-12 05:00:00,18430,120,13927,3778,601,660,0,6932,13578,58026,213185
2022-12-12 05:00:00,2022-12-12 06:00:00,18805,117,6274,3733,714,660,0,7450,14013,51766,246692
2022-12-12 06:00:00,2022-12-12 07:00:00,19323,119,11202,3747,1239,656,15,7428,13500,57229,266028
2022-12-12 07:00:00,2022-12-12 08:00:00,19668,108,17008,3824,1217,653,1288,7902,12572,64240,275764
2022-12-12 08:00:00,2022-12-12 09:00:00,19510,100,13464,3894,731,656,6536,7738,12084,64713,277886
2022-12-12 09:00:00,2022-12-12 10:00:00,19279,99,14546,3901,751,653,14115,8034,10858,72236,279115
2022-12-12 10:00:00,2022-12-12 11:00:00,19014,96,9790,3904,616,653,20983,7494,9908,72458,279735
2022-12-12 11:00:00,2022-12-12 12:00:00,18817,96,3115,3926,374,652,23960,7176,9381,67497,278464
2022-12-12 12:00:00,2022-12-12 13:00:00,18825,96,2762,3949,534,653,19866,7035,8800,62520,275074
2022-12-12 13:00:00,2022-12-12 14:00:00,19057,96,6806,4002,1084,657,11016,6584,10136,59438,273504
2022-12-12 14:00:00,2022-12-12 15:00:00,19310,96,14694,4066,1084,668,2560,5308,11026,58812,272660
2022-12-12 15:00:00,2022-12-12 16:00:00,19680,99,25845,4097,1671,668,25,4612,11673,68370,278480
2022-12-12 16:00:00,2022-12-12 17:00:00,19868,99,30118,4079,1425,668,0,3854,12111,72222,282616
2022-12-12 17:00:00,2022-12-12 18:00:00,19871,100,22393,4083,844,668,0,5404,12315,65678,278364
2022-12-12 18:00:00,2022-12-12 19:00:00,19588,104,12349,4114,289,668,0,7059,12954,57125,269831
2022-12-12 19:00:00,2022-12-12 20:00:00,19081,104,6228,4081,169,667,0,7040,14067,51437,255451
2022-12-12 20:00:00,2022-12-12 21:00:00,18699,104,5824,4090,301,664,0,7219,14785,51686,245195
2022-12-12 21:00:00,2022-12-12 22:00:00,18397,104,10566,4148,153,664,0,7247,16256,57535,234719
2022-12-12 22:00:00,2022-12-12 23:00:00,18210,104,15893,4187,150,658,0,6551,16539,62292,222444
2022-12-12 23:00:00,2022-12-13 00:00:00,18007,104,23110,4205,110,636,0,6524,16993,69689,214286
2022-12-13 00:00:00,2022-12-13 01:00:00,17937,104,28568,4227,124,636,0,6244,17198,75038,208696
2022-12-13 01:00:00,2022-12-13 02:00:00,17945,104,31663,4250,96,636,0,6112,17583,78389,205698
2022-12-13 02:00:00,2022-12-13 03:00:00,17893,104,32928,4267,98,636,0,6398,17710,80034,207500
2022-12-13 03:00:00,2022-12-13 04:00:00,18020,104,32544,4269,109,647,0,6104,18317,80114,212604
2022-12-13 04:00:00,2022-12-13 05:00:00,18268,100,21775,4224,117,664,0,6071,18737,69956,228019
2022-12-13 05:00:00,2022-12-13 06:00:00,18758,100,6597,4202,898,664,0,5330,19129,55678,253439
2022-12-13 06:00:00,2022-12-13 07:00:00,19348,104,19008,4181,1422,664,22,6632,19878,71259,273356
2022-12-13 07:00:00,2022-12-13 08:00:00,19543,103,26499,4167,1513,664,2725,6688,20387,82289,281867
2022-12-13 08:00:00,2022-12-13 09:00:00,19270,100,20228,4099,1478,664,11372,7142,18961,83314,283076
2022-12-13 09:00:00,2022-12-13 10:00:00,18954,100,9611,4072,1093,664,22177,8949,16404,82024,282192
2022-12-13 10:00:00,2022-12-13 11:00:00,18777,100,6516,4040,1092,664,29861,8174,14203,83427,279910
2022-12-13 11:00:00,2022-12-13 12:00:00,18705,100,5327,4031,474,664,30511,8872,11826,80510,278162
2022-12-13 12:00:00,2022-12-13 13:00:00,18754,100,4641,4040,362,664,23381,10798,11270,74010,274804
2022-12-13 13:00:00,2022-12-13 14:00:00,19028,100,7650,4156,929,664,11520,13022,12484,69553,272341
2022-12-13 14:00:00,2022-12-13 15:00:00,19424,100,16697,4237,1243,664,2041,16889,17660,78955,272615
2022-12-13 15:00:00,2022-12-13 16:00:00,19685,100,19036,4280,1462,664,15,16662,26174,88078,279659
2022-12-13 16:00:00,2022-12-13 17:00:00,19841,100,22069,4288,773,664,0,17762,34112,99609,285092
2022-12-13 17:00:00,2022-12-13 18:00:00,19860,100,20141,4337,574,664,0,20032,38874,104582,282813
2022-12-13 18:00:00,2022-12-13 19:00:00,19577,100,12738,4369,338,664,0,20535,41708,100029,274731
2022-12-13 19:00:00,2022-12-13 20:00:00,19069,100,11608,4401,584,664,0,20962,45038,102426,260119
2022-12-13 20:00:00,2022-12-13 21:00:00,18748,100,10125,4434,290,664,0,21981,47969,104311,249941
2022-12-13 21:00:00,2022-12-13 22:00:00,18611,102,16171,4543,266,663,0,19840,48859,109055,237740
2022-12-13 22:00:00,2022-12-13 23:00:00,18417,104,24923,4559,201,663,0,19135,49752,117754,227396
2022-12-13 23:00:00,2022-12-14 00:00:00,18245,104,31289,4500,229,663,0,18680,47943,121653,217495
2022-12-14 00:00:00,2022-12-14 01:00:00,18177,104,33792,4473,173,664,0,18150,47120,122653,210573
2022-12-14 01:00:00,2022-12-14 02:00:00,18166,101,35278,4468,258,664,0,16221,46251,121407,207899
2022-12-14 02:00:00,2022-12-14 03:00:00,18215,100,34274,4414,462,651,0,14953,45985,119054,209219
2022-12-14 03:00:00,2022-12-14 04:00:00,18315,100,29369,4393,346,664,0,14250,43326,110763,214058
2022-12-14 04:00:00,2022-12-14 05:00:00,18464,100,21089,4386,200,664,0,11944,41761,98608,227975
2022-12-14 05:00:00,2022-12-14 06:00:00,18872,100,8792,4360,377,664,0,9221,39713,82099,253544
2022-12-14 06:00:00,2022-12-14 07:00:00,19348,99,7651,4414,310,664,14,9524,38509,80533,274764
2022-12-14 07:00:00,2022-12-14 08:00:00,19691,96,17130,4430,562,664,1158,9206,35159,88096,284311
2022-12-14 08:00:00,2022-12-14 09:00:00,19625,96,21706,4413,1115,664,4838,9502,29942,91901,287957
2022-12-14 09:00:00,2022-12-14 10:00:00,19443,96,19409,4405,725,644,9831,9494,23500,87547,289125
2022-12-14 10:00:00,2022-12-14 11:00:00,19237,102,14132,4404,904,517,13466,10825,16595,80182,289169
2022-12-14 11:00:00,2022-12-14 12:00:00,19010,112,7601,4410,982,463,13905,8405,11518,66406,285764
2022-12-14 12:00:00,2022-12-14 13:00:00,19037,108,10811,4442,825,472,11618,9216,8374,64903,280687
2022-12-14 13:00:00,2022-12-14 14:00:00,19151,108,11377,4567,561,511,6154,9746,7997,60172,277197
2022-12-14 14:00:00,2022-12-14 15:00:00,19379,108,12898,4546,696,512,1110,11152,9481,59882,276539
2022-12-14 15:00:00,2022-12-14 16:00:00,19845,108,20531,4551,966,512,5,11672,11643,69833,282124
2022-12-14 16:00:00,2022-12-14 17:00:00,20023,109,29644,4589,752,512,0,9760,12581,77970,285389
2022-12-14 17:00:00,2022-12-14 18:00:00,20126,112,27649,4621,814,512,0,8206,13148,75188,280922
2022-12-14 18:00:00,2022-12-14 19:00:00,19845,112,12684,4590,755,512,0,9727,15134,63359,271790
2022-12-14 19:00:00,2022-12-14 20:00:00,19271,112,7597,4582,459,512,0,11038,17355,60926,256725
