StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-06T00:00+00:00Z,2022-01-06T01:00+00:00Z,10YES-REE------0,MAW,B04,4832
2022-01-06T01:00+00:00Z,2022-01-06T02:00+00:00Z,10YES-REE------0,MAW,B04,5226
2022-01-06T02:00+00:00Z,2022-01-06T03:00+00:00Z,10YES-REE------0,MAW,B04,5170
2022-01-06T03:00+00:00Z,2022-01-06T04:00+00:00Z,10YES-REE------0,MAW,B04,5380
2022-01-06T04:00+00:00Z,2022-01-06T05:00+00:00Z,10YES-REE------0,MAW,B04,5867
2022-01-06T05:00+00:00Z,2022-01-06T06:00+00:00Z,10YES-REE------0,MAW,B04,6038
2022-01-06T06:00+00:00Z,2022-01-06T07:00+00:00Z,10YES-REE------0,MAW,B04,5903
2022-01-06T07:00+00:00Z,2022-01-06T08:00+00:00Z,10YES-REE------0,MAW,B04,4802
2022-01-06T08:00+00:00Z,2022-01-06T09:00+00:00Z,10YES-REE------0,MAW,B04,4593
2022-01-06T09:00+00:00Z,2022-01-06T10:00+00:00Z,10YES-REE------0,MAW,B04,4636
2022-01-06T10:00+00:00Z,2022-01-06T11:00+00:00Z,10YES-REE------0,MAW,B04,4620
2022-01-06T11:00+00:00Z,2022-01-06T12:00+00:00Z,10YES-REE------0,MAW,B04,4504
2022-01-06T12:00+00:00Z,2022-01-06T13:00+00:00Z,10YES-REE------0,MAW,B04,4566
2022-01-06T13:00+00:00Z,2022-01-06T14:00+00:00Z,10YES-REE------0,MAW,B04,4176
2022-01-06T14:00+00:00Z,2022-01-06T15:00+00:00Z,10YES-REE------0,MAW,B04,4778
2022-01-06T15:00+00:00Z,2022-01-06T16:00+00:00Z,10YES-REE------0,MAW,B04,5650
2022-01-06T16:00+00:00Z,2022-01-06T17:00+00:00Z,10YES-REE------0,MAW,B04,5760
2022-01-06T17:00+00:00Z,2022-01-06T18:00+00:00Z,10YES-REE------0,MAW,B04,5916
2022-01-06T18:00+00:00Z,2022-01-06T19:00+00:00Z,10YES-REE------0,MAW,B04,5907
2022-01-06T19:00+00:00Z,2022-01-06T20:00+00:00Z,10YES-REE------0,MAW,B04,5863
2022-01-06T20:00+00:00Z,2022-01-06T21:00+00:00Z,10YES-REE------0,MAW,B04,5898
2022-01-06T21:00+00:00Z,2022-01-06T22:00+00:00Z,10YES-REE------0,MAW,B04,5820
2022-01-06T22:00+00:00Z,2022-01-06T23:00+00:00Z,10YES-REE------0,MAW,B04,6185
2022-01-06T23:00+00:00Z,2022-01-07T00:00+00:00Z,10YES-REE------0,MAW,B04,5827
2022-01-07T00:00+00:00Z,2022-01-07T01:00+00:00Z,10YES-REE------0,MAW,B04,5618
2022-01-07T01:00+00:00Z,2022-01-07T02:00+00:00Z,10YES-REE------0,MAW,B04,5375
2022-01-07T02:00+00:00Z,2022-01-07T03:00+00:00Z,10YES-REE------0,MAW,B04,5469
2022-01-07T03:00+00:00Z,2022-01-07T04:00+00:00Z,10YES-REE------0,MAW,B04,5613
2022-01-07T04:00+00:00Z,2022-01-07T05:00+00:00Z,10YES-REE------0,MAW,B04,5978
2022-01-07T05:00+00:00Z,2022-01-07T06:00+00:00Z,10YES-REE------0,MAW,B04,7201
2022-01-07T06:00+00:00Z,2022-01-07T07:00+00:00Z,10YES-REE------0,MAW,B04,7045
2022-01-07T07:00+00:00Z,2022-01-07T08:00+00:00Z,10YES-REE------0,MAW,B04,7091
2022-01-07T08:00+00:00Z,2022-01-07T09:00+00:00Z,10YES-REE------0,MAW,B04,7199
2022-01-07T09:00+00:00Z,2022-01-07T10:00+00:00Z,10YES-REE------0,MAW,B04,6538
2022-01-07T10:00+00:00Z,2022-01-07T11:00+00:00Z,10YES-REE------0,MAW,B04,6442
2022-01-07T11:00+00:00Z,2022-01-07T12:00+00:00Z,10YES-REE------0,MAW,B04,6203
2022-01-07T12:00+00:00Z,2022-01-07T13:00+00:00Z,10YES-REE------0,MAW,B04,6468
2022-01-07T13:00+00:00Z,2022-01-07T14:00+00:00Z,10YES-REE------0,MAW,B04,6079
2022-01-07T14:00+00:00Z,2022-01-07T15:00+00:00Z,10YES-REE------0,MAW,B04,7304
2022-01-07T15:00+00:00Z,2022-01-07T16:00+00:00Z,10YES-REE------0,MAW,B04,8609
2022-01-07T16:00+00:00Z,2022-01-07T17:00+00:00Z,10YES-REE------0,MAW,B04,9536
2022-01-07T17:00+00:00Z,2022-01-07T18:00+00:00Z,10YES-REE------0,MAW,B04,9847
2022-01-07T18:00+00:00Z,2022-01-07T19:00+00:00Z,10YES-REE------0,MAW,B04,10042
2022-01-07T19:00+00:00Z,2022-01-07T20:00+00:00Z,10YES-REE------0,MAW,B04,9603
2022-01-07T20:00+00:00Z,2022-01-07T21:00+00:00Z,10YES-REE------0,MAW,B04,8563
2022-01-07T21:00+00:00Z,2022-01-07T22:00+00:00Z,10YES-REE------0,MAW,B04,7919
2022-01-07T22:00+00:00Z,2022-01-07T23:00+00:00Z,10YES-REE------0,MAW,B04,6367
2022-01-07T23:00+00:00Z,2022-01-08T00:00+00:00Z,10YES-REE------0,MAW,B04,5502
2022-01-08T00:00+00:00Z,2022-01-08T01:00+00:00Z,10YES-REE------0,MAW,B04,4935
2022-01-08T01:00+00:00Z,2022-01-08T02:00+00:00Z,10YES-REE------0,MAW,B04,4824
2022-01-08T02:00+00:00Z,2022-01-08T03:00+00:00Z,10YES-REE------0,MAW,B04,4490
2022-01-08T03:00+00:00Z,2022-01-08T04:00+00:00Z,10YES-REE------0,MAW,B04,4339
2022-01-08T04:00+00:00Z,2022-01-08T05:00+00:00Z,10YES-REE------0,MAW,B04,4722
